item_id,year,month,week,day,brand,subbrand,customer,sales
11018,2024,11,46,11,Tylenol,Oral Suspension,Walgreen,11853
11018,2024,11,46,12,Tylenol,Oral Suspension,Walgreen,17900
11018,2024,11,46,13,Tylenol,Oral Suspension,Walgreen,21863
11018,2024,11,46,14,Tylenol,Oral Suspension,Amazon,13126
11018,2024,11,47,18,Tylenol,Oral Suspension,Amazon,11641
11018,2024,11,47,19,Tylenol,Oral Suspension,Target,15052
11018,2024,11,47,21,Tylenol,Oral Suspension,Target,18035
11018,2024,11,47,22,Tylenol,Oral Suspension,Walmart,15052
11018,2024,11,47,24,Tylenol,Oral Suspension,Walgreen,19691
11018,2024,11,48,25,Tylenol,Oral Suspension,Amazon,19741
11018,2024,11,48,26,Tylenol,Oral Suspension,Walgreen,19471
11018,2024,11,48,27,Tylenol,Oral Suspension,Walmart,16169
11018,2024,11,48,28,Tylenol,Oral Suspension,Target,16509
11018,2024,11,48,29,Tylenol,Oral Suspension,Amazon,19391
11018,2024,11,48,30,Tylenol,Oral Suspension,Amazon,14394
11018,2024,12,49,2,Tylenol,Oral Suspension,Walgreen,15814
11018,2024,12,49,4,Tylenol,Oral Suspension,Walgreen,18168
11018,2024,12,49,5,Tylenol,Oral Suspension,Amazon,18853
11018,2024,12,49,6,Tylenol,Oral Suspension,Walmart,17317
11018,2024,12,49,7,Tylenol,Oral Suspension,Amazon,16150
11018,2024,12,49,8,Tylenol,Oral Suspension,Walmart,16693
11018,2024,12,50,9,Tylenol,Oral Suspension,Amazon,19635
11018,2024,12,50,10,Tylenol,Oral Suspension,Walmart,23739
11018,2024,12,50,11,Tylenol,Oral Suspension,Walgreen,10298
11018,2024,12,50,14,Tylenol,Oral Suspension,Amazon,16452
11018,2024,12,50,15,Tylenol,Oral Suspension,Walgreen,20135
11018,2024,12,51,16,Tylenol,Oral Suspension,Walmart,18533
11018,2024,12,51,17,Tylenol,Oral Suspension,Walmart,14834
11018,2024,12,51,18,Tylenol,Oral Suspension,Walmart,19873
11018,2024,12,51,19,Tylenol,Oral Suspension,Walmart,19914
11018,2024,12,51,20,Tylenol,Oral Suspension,Amazon,18271
11018,2024,12,51,22,Tylenol,Oral Suspension,Walmart,17628
11018,2024,12,52,24,Tylenol,Oral Suspension,Target,14627
11018,2024,12,52,25,Tylenol,Oral Suspension,Target,13615
11018,2024,12,52,26,Tylenol,Oral Suspension,Walgreen,18604
11018,2024,12,52,27,Tylenol,Oral Suspension,Walmart,20262
11018,2024,12,52,28,Tylenol,Oral Suspension,Amazon,17585
11018,2024,12,52,29,Tylenol,Oral Suspension,Amazon,15621
11018,2024,12,1,30,Tylenol,Oral Suspension,Target,19352
11018,2024,12,1,31,Tylenol,Oral Suspension,Walmart,20009
11018,2025,1,2,6,Tylenol,Oral Suspension,Walmart,16408
11018,2025,1,3,14,Tylenol,Oral Suspension,Walmart,19136
11018,2025,1,4,25,Tylenol,Oral Suspension,Walmart,16689
11018,2025,2,5,1,Tylenol,Oral Suspension,Amazon,19058
11018,2025,2,5,2,Tylenol,Oral Suspension,Walmart,17196
11018,2025,2,6,3,Tylenol,Oral Suspension,Walgreen,19468
11018,2025,2,6,4,Tylenol,Oral Suspension,Walmart,15685
11018,2025,2,6,5,Tylenol,Oral Suspension,Walmart,19668
11018,2025,2,6,7,Tylenol,Oral Suspension,Walgreen,15243
11018,2025,2,6,8,Tylenol,Oral Suspension,Walgreen,19005
11018,2025,2,6,9,Tylenol,Oral Suspension,Walmart,19138
11018,2025,2,7,10,Tylenol,Oral Suspension,Target,14938
11018,2025,2,7,12,Tylenol,Oral Suspension,Target,12562
11018,2025,2,7,14,Tylenol,Oral Suspension,Target,19590
11018,2025,2,8,17,Tylenol,Oral Suspension,Walgreen,18066
11018,2025,2,8,18,Tylenol,Oral Suspension,Target,17914
11018,2025,2,8,19,Tylenol,Oral Suspension,Walmart,10499
11018,2025,2,8,20,Tylenol,Oral Suspension,Walgreen,22242
11018,2025,2,8,21,Tylenol,Oral Suspension,Walgreen,17209
11018,2025,2,8,23,Tylenol,Oral Suspension,Walgreen,17688
11018,2025,2,9,24,Tylenol,Oral Suspension,Walmart,16611
11018,2025,2,9,25,Tylenol,Oral Suspension,Walgreen,14971
11018,2025,2,9,26,Tylenol,Oral Suspension,Walgreen,17679
11018,2025,2,9,27,Tylenol,Oral Suspension,Amazon,13759
11018,2025,2,9,28,Tylenol,Oral Suspension,Amazon,19180
11018,2025,3,9,1,Tylenol,Oral Suspension,Target,9748
11018,2025,3,9,2,Tylenol,Oral Suspension,Walmart,12008
11018,2025,3,10,4,Tylenol,Oral Suspension,Target,12359
11018,2025,3,10,5,Tylenol,Oral Suspension,Target,12008
11018,2025,3,10,6,Tylenol,Oral Suspension,Walgreen,10811
11018,2025,3,10,8,Tylenol,Oral Suspension,Walgreen,11009
11018,2025,3,10,9,Tylenol,Oral Suspension,Amazon,11233
11018,2025,3,11,10,Tylenol,Oral Suspension,Target,10458
11018,2025,3,11,11,Tylenol,Oral Suspension,Target,10597
11018,2025,3,11,12,Tylenol,Oral Suspension,Target,12123
11018,2025,3,11,15,Tylenol,Oral Suspension,Target,11439
11018,2025,3,12,17,Tylenol,Oral Suspension,Target,9720
11018,2025,3,12,18,Tylenol,Oral Suspension,Target,10017
11018,2025,3,12,20,Tylenol,Oral Suspension,Amazon,11899
11018,2025,3,12,21,Tylenol,Oral Suspension,Amazon,10417
11018,2025,3,12,22,Tylenol,Oral Suspension,Walmart,12491
11018,2025,3,12,23,Tylenol,Oral Suspension,Walmart,12957
11018,2025,3,13,24,Tylenol,Oral Suspension,Target,11812
11018,2025,3,13,25,Tylenol,Oral Suspension,Target,12649
11018,2025,3,13,26,Tylenol,Oral Suspension,Target,12955
11018,2025,3,13,27,Tylenol,Oral Suspension,Target,10739
11018,2025,3,13,28,Tylenol,Oral Suspension,Amazon,10053
11018,2025,3,13,29,Tylenol,Oral Suspension,Target,12408
11018,2025,3,13,30,Tylenol,Oral Suspension,Walmart,10890
11018,2025,3,14,31,Tylenol,Oral Suspension,Target,10143
11018,2025,4,14,1,Tylenol,Oral Suspension,Walmart,12393
11018,2025,4,14,2,Tylenol,Oral Suspension,Walgreen,12695
11018,2025,4,14,3,Tylenol,Oral Suspension,Target,12536
11018,2025,4,14,4,Tylenol,Oral Suspension,Walgreen,12222
11018,2025,4,14,5,Tylenol,Oral Suspension,Walmart,10556
11018,2025,4,14,6,Tylenol,Oral Suspension,Walmart,10319
11018,2025,4,15,8,Tylenol,Oral Suspension,Amazon,11146
11018,2025,4,15,9,Tylenol,Oral Suspension,Walgreen,11427
11018,2025,4,15,10,Tylenol,Oral Suspension,Target,10552
11018,2025,4,15,11,Tylenol,Oral Suspension,Target,11931
11018,2025,4,15,12,Tylenol,Oral Suspension,Walmart,12244
11018,2025,4,16,14,Tylenol,Oral Suspension,Amazon,11673
11018,2025,4,16,15,Tylenol,Oral Suspension,Amazon,10088
11018,2025,4,16,17,Tylenol,Oral Suspension,Walmart,12189
11018,2025,4,16,18,Tylenol,Oral Suspension,Walmart,10968
11018,2025,4,16,20,Tylenol,Oral Suspension,Amazon,10876
11018,2025,4,17,21,Tylenol,Oral Suspension,Amazon,10765
11018,2025,4,17,22,Tylenol,Oral Suspension,Amazon,12241
11018,2025,4,17,24,Tylenol,Oral Suspension,Amazon,11647
11018,2025,4,17,25,Tylenol,Oral Suspension,Amazon,8401
11018,2025,4,17,26,Tylenol,Oral Suspension,Walgreen,10734
11018,2025,4,18,28,Tylenol,Oral Suspension,Walmart,9108
11018,2025,4,18,29,Tylenol,Oral Suspension,Amazon,12944
11018,2025,4,18,30,Tylenol,Oral Suspension,Walmart,12796
11018,2025,5,18,1,Tylenol,Oral Suspension,Target,10086
11018,2025,5,18,3,Tylenol,Oral Suspension,Amazon,10416
11018,2025,5,18,4,Tylenol,Oral Suspension,Target,11386
11018,2025,5,19,5,Tylenol,Oral Suspension,Amazon,12661
11018,2025,5,19,7,Tylenol,Oral Suspension,Walgreen,12588
11018,2025,5,19,8,Tylenol,Oral Suspension,Walgreen,11131
11018,2025,5,19,10,Tylenol,Oral Suspension,Walmart,9035
11018,2025,5,19,11,Tylenol,Oral Suspension,Amazon,10941
11018,2025,5,20,12,Tylenol,Oral Suspension,Target,11210
11018,2025,5,20,13,Tylenol,Oral Suspension,Amazon,10426
11018,2025,5,20,14,Tylenol,Oral Suspension,Amazon,12530
11018,2025,5,20,15,Tylenol,Oral Suspension,Walmart,10908
11018,2025,5,20,17,Tylenol,Oral Suspension,Walgreen,10445
11018,2025,5,20,18,Tylenol,Oral Suspension,Walgreen,12354
11018,2025,5,21,19,Tylenol,Oral Suspension,Amazon,11873
11018,2025,5,21,20,Tylenol,Oral Suspension,Walgreen,12227
11018,2025,5,21,21,Tylenol,Oral Suspension,Walmart,12805
11018,2025,5,21,22,Tylenol,Oral Suspension,Walgreen,12370
11018,2025,5,21,24,Tylenol,Oral Suspension,Walmart,12125
11018,2025,5,22,26,Tylenol,Oral Suspension,Walgreen,10206
11018,2025,5,22,27,Tylenol,Oral Suspension,Amazon,10544
11018,2025,5,22,28,Tylenol,Oral Suspension,Walgreen,10364
11018,2025,5,22,29,Tylenol,Oral Suspension,Walmart,10706
11018,2025,5,22,30,Tylenol,Oral Suspension,Walgreen,12140
11018,2025,5,22,31,Tylenol,Oral Suspension,Target,10379
11018,2025,6,23,2,Tylenol,Oral Suspension,Walgreen,9350
11018,2025,6,23,3,Tylenol,Oral Suspension,Target,12529
11018,2025,6,23,4,Tylenol,Oral Suspension,Walmart,11609
11018,2025,6,23,5,Tylenol,Oral Suspension,Target,11761
11018,2025,6,23,7,Tylenol,Oral Suspension,Target,11562
11018,2025,6,23,8,Tylenol,Oral Suspension,Walmart,10102
11018,2025,6,24,9,Tylenol,Oral Suspension,Walgreen,11796
11018,2025,6,24,10,Tylenol,Oral Suspension,Walgreen,12157
11018,2025,6,24,11,Tylenol,Oral Suspension,Walmart,11148
11018,2025,6,24,12,Tylenol,Oral Suspension,Walgreen,8832
11018,2025,6,24,13,Tylenol,Oral Suspension,Amazon,11300
11018,2025,6,24,14,Tylenol,Oral Suspension,Walgreen,11144
11018,2025,6,25,16,Tylenol,Oral Suspension,Walgreen,12289
11018,2025,6,25,17,Tylenol,Oral Suspension,Walgreen,10700
11018,2025,6,25,18,Tylenol,Oral Suspension,Target,10152
11019,2022,1,52,2,Tylenol,Oral Suspension,Amazon,11668
11019,2022,1,1,3,Tylenol,Oral Suspension,Walmart,11806
11019,2022,1,1,5,Tylenol,Oral Suspension,Walmart,13067
11019,2022,1,1,6,Tylenol,Oral Suspension,Walgreen,10357
11019,2022,1,1,7,Tylenol,Oral Suspension,Amazon,10108
11019,2022,1,1,8,Tylenol,Oral Suspension,Walmart,12791
11019,2022,1,1,9,Tylenol,Oral Suspension,Amazon,11656
11019,2022,1,2,11,Tylenol,Oral Suspension,Amazon,12566
11019,2022,1,2,12,Tylenol,Oral Suspension,Target,12736
11019,2022,1,2,13,Tylenol,Oral Suspension,Amazon,11545
11019,2022,1,2,14,Tylenol,Oral Suspension,Amazon,12075
11019,2022,1,2,15,Tylenol,Oral Suspension,Target,12491
11019,2022,1,2,16,Tylenol,Oral Suspension,Walgreen,11806
11019,2022,1,3,17,Tylenol,Oral Suspension,Walgreen,12325
11019,2022,1,3,18,Tylenol,Oral Suspension,Target,12545
11019,2022,1,3,19,Tylenol,Oral Suspension,Walgreen,10476
11019,2022,1,3,20,Tylenol,Oral Suspension,Amazon,12882
11019,2022,1,3,21,Tylenol,Oral Suspension,Amazon,11762
11019,2022,1,3,22,Tylenol,Oral Suspension,Target,12790
11019,2022,1,3,23,Tylenol,Oral Suspension,Walmart,9184
11019,2022,1,4,24,Tylenol,Oral Suspension,Walmart,12573
11019,2022,1,4,28,Tylenol,Oral Suspension,Walgreen,10218
11019,2022,1,4,29,Tylenol,Oral Suspension,Walgreen,12482
11019,2022,1,4,30,Tylenol,Oral Suspension,Amazon,11443
11019,2022,1,5,31,Tylenol,Oral Suspension,Walgreen,10994
11019,2022,2,5,2,Tylenol,Oral Suspension,Target,12868
11019,2022,2,5,3,Tylenol,Oral Suspension,Walgreen,10290
11019,2022,2,5,4,Tylenol,Oral Suspension,Walgreen,12936
11019,2022,2,5,5,Tylenol,Oral Suspension,Target,12787
11019,2022,2,5,6,Tylenol,Oral Suspension,Target,11912
11019,2022,2,6,8,Tylenol,Oral Suspension,Target,12575
11019,2022,2,6,9,Tylenol,Oral Suspension,Walmart,12234
11019,2022,2,6,10,Tylenol,Oral Suspension,Target,11948
11019,2022,2,6,11,Tylenol,Oral Suspension,Walgreen,11865
11019,2022,2,6,12,Tylenol,Oral Suspension,Amazon,11867
11019,2022,2,6,13,Tylenol,Oral Suspension,Target,12816
11019,2022,2,7,14,Tylenol,Oral Suspension,Target,10016
11019,2022,2,7,16,Tylenol,Oral Suspension,Amazon,11128
11019,2022,2,7,17,Tylenol,Oral Suspension,Target,11860
11019,2022,2,7,18,Tylenol,Oral Suspension,Walgreen,11725
11019,2022,2,7,20,Tylenol,Oral Suspension,Walgreen,11844
11019,2022,2,8,22,Tylenol,Oral Suspension,Walmart,10102
11019,2022,2,8,23,Tylenol,Oral Suspension,Target,11904
11019,2022,2,8,25,Tylenol,Oral Suspension,Walgreen,10267
11019,2022,2,8,26,Tylenol,Oral Suspension,Target,12586
11019,2022,2,8,27,Tylenol,Oral Suspension,Amazon,10935
11019,2022,2,9,28,Tylenol,Oral Suspension,Target,11907
11019,2022,3,11,14,Tylenol,Oral Suspension,Amazon,6774
11019,2022,3,11,15,Tylenol,Oral Suspension,Target,8342
11019,2022,3,12,21,Tylenol,Oral Suspension,Walmart,7595
11019,2022,3,12,25,Tylenol,Oral Suspension,Walgreen,8232
11019,2022,4,13,1,Tylenol,Oral Suspension,Walgreen,6807
11019,2022,4,13,2,Tylenol,Oral Suspension,Walmart,7447
11019,2022,4,13,3,Tylenol,Oral Suspension,Walgreen,8349
11019,2022,4,14,4,Tylenol,Oral Suspension,Amazon,8004
11019,2022,4,14,5,Tylenol,Oral Suspension,Target,7335
11019,2022,4,14,6,Tylenol,Oral Suspension,Target,9575
11019,2022,4,14,7,Tylenol,Oral Suspension,Amazon,9045
11019,2022,4,14,8,Tylenol,Oral Suspension,Walgreen,8708
11019,2022,4,14,10,Tylenol,Oral Suspension,Target,7447
11019,2022,4,15,12,Tylenol,Oral Suspension,Walmart,9958
11019,2022,4,15,13,Tylenol,Oral Suspension,Walgreen,9784
11019,2022,4,15,14,Tylenol,Oral Suspension,Amazon,8700
11019,2022,4,15,15,Tylenol,Oral Suspension,Amazon,8362
11019,2022,4,15,16,Tylenol,Oral Suspension,Walgreen,8169
11019,2022,4,15,17,Tylenol,Oral Suspension,Target,8771
11019,2022,4,16,20,Tylenol,Oral Suspension,Walmart,8928
11019,2022,4,16,21,Tylenol,Oral Suspension,Target,6939
11019,2022,4,16,22,Tylenol,Oral Suspension,Walgreen,8334
11019,2022,4,16,23,Tylenol,Oral Suspension,Amazon,9448
11019,2022,4,17,25,Tylenol,Oral Suspension,Amazon,8924
11019,2022,4,17,27,Tylenol,Oral Suspension,Walgreen,9275
11019,2022,4,17,28,Tylenol,Oral Suspension,Target,9152
11019,2022,4,17,29,Tylenol,Oral Suspension,Target,8574
11019,2022,4,17,30,Tylenol,Oral Suspension,Walgreen,7129
11019,2022,5,17,1,Tylenol,Oral Suspension,Walgreen,6189
11019,2022,5,18,2,Tylenol,Oral Suspension,Target,7073
11019,2022,5,18,3,Tylenol,Oral Suspension,Walgreen,7788
11019,2022,5,18,4,Tylenol,Oral Suspension,Target,7724
11019,2022,5,18,5,Tylenol,Oral Suspension,Amazon,9102
11019,2022,5,18,6,Tylenol,Oral Suspension,Target,7760
11019,2022,5,18,7,Tylenol,Oral Suspension,Target,7436
11019,2022,5,18,8,Tylenol,Oral Suspension,Amazon,7556
11019,2022,5,19,9,Tylenol,Oral Suspension,Walmart,7210
11019,2022,5,19,10,Tylenol,Oral Suspension,Walgreen,9273
11019,2022,5,19,13,Tylenol,Oral Suspension,Target,9370
11019,2022,5,19,14,Tylenol,Oral Suspension,Walgreen,6936
11019,2022,5,19,15,Tylenol,Oral Suspension,Walgreen,8869
11019,2022,5,20,16,Tylenol,Oral Suspension,Amazon,8329
11019,2022,5,20,17,Tylenol,Oral Suspension,Amazon,6670
11019,2022,5,20,18,Tylenol,Oral Suspension,Amazon,10341
11019,2022,5,20,20,Tylenol,Oral Suspension,Walgreen,8646
11019,2022,5,20,22,Tylenol,Oral Suspension,Amazon,7992
11019,2022,5,21,24,Tylenol,Oral Suspension,Walgreen,7650
11019,2022,5,21,26,Tylenol,Oral Suspension,Amazon,8440
11019,2022,5,21,27,Tylenol,Oral Suspension,Walmart,9101
11019,2022,5,21,28,Tylenol,Oral Suspension,Amazon,8773
11019,2022,5,21,29,Tylenol,Oral Suspension,Walgreen,7184
11019,2022,5,22,30,Tylenol,Oral Suspension,Walmart,8792
11019,2022,5,22,31,Tylenol,Oral Suspension,Amazon,9583
11019,2022,6,22,1,Tylenol,Oral Suspension,Walmart,7442
11019,2022,6,22,2,Tylenol,Oral Suspension,Walgreen,8147
11019,2022,6,22,3,Tylenol,Oral Suspension,Target,9060
11019,2022,6,22,5,Tylenol,Oral Suspension,Target,8152
11019,2022,6,23,6,Tylenol,Oral Suspension,Target,7708
11019,2022,6,23,7,Tylenol,Oral Suspension,Walgreen,9280
11019,2022,6,23,8,Tylenol,Oral Suspension,Target,8599
11019,2022,6,23,9,Tylenol,Oral Suspension,Walgreen,7322
11019,2022,6,23,10,Tylenol,Oral Suspension,Walgreen,7580
11019,2022,6,23,11,Tylenol,Oral Suspension,Walgreen,8465
11019,2022,6,23,12,Tylenol,Oral Suspension,Amazon,9140
11019,2022,6,24,13,Tylenol,Oral Suspension,Target,7243
11019,2022,6,24,16,Tylenol,Oral Suspension,Amazon,8160
11019,2022,6,24,17,Tylenol,Oral Suspension,Walgreen,8347
11019,2022,6,24,19,Tylenol,Oral Suspension,Amazon,9699
11019,2022,6,25,20,Tylenol,Oral Suspension,Amazon,8695
11019,2022,6,25,22,Tylenol,Oral Suspension,Amazon,6536
11019,2022,6,25,23,Tylenol,Oral Suspension,Target,9953
11019,2022,6,25,24,Tylenol,Oral Suspension,Target,8605
11019,2022,6,25,25,Tylenol,Oral Suspension,Walmart,9260
11019,2022,6,26,27,Tylenol,Oral Suspension,Amazon,9293
11019,2022,6,26,28,Tylenol,Oral Suspension,Walgreen,8983
11019,2022,6,26,29,Tylenol,Oral Suspension,Walgreen,9135
11019,2022,6,26,30,Tylenol,Oral Suspension,Target,9934
11019,2022,7,26,1,Tylenol,Oral Suspension,Target,9142
11019,2022,7,26,3,Tylenol,Oral Suspension,Walmart,6913
11019,2022,7,27,5,Tylenol,Oral Suspension,Walgreen,8966
11019,2022,7,27,6,Tylenol,Oral Suspension,Walmart,7697
11019,2022,7,27,7,Tylenol,Oral Suspension,Target,8550
11019,2022,7,27,9,Tylenol,Oral Suspension,Walmart,8053
11019,2022,7,27,10,Tylenol,Oral Suspension,Walgreen,8223
11019,2022,7,28,11,Tylenol,Oral Suspension,Target,7858
11019,2022,7,28,14,Tylenol,Oral Suspension,Target,8762
11019,2022,7,28,15,Tylenol,Oral Suspension,Target,8874
11019,2022,7,28,16,Tylenol,Oral Suspension,Amazon,9014
11019,2022,7,28,17,Tylenol,Oral Suspension,Walgreen,9481
11019,2022,7,29,18,Tylenol,Oral Suspension,Amazon,7915
11019,2022,7,29,20,Tylenol,Oral Suspension,Walmart,8588
11019,2022,7,29,21,Tylenol,Oral Suspension,Target,7586
11019,2022,7,29,22,Tylenol,Oral Suspension,Walmart,7662
11019,2022,7,29,23,Tylenol,Oral Suspension,Walmart,7123
11019,2022,7,29,24,Tylenol,Oral Suspension,Amazon,8652
11019,2022,7,30,25,Tylenol,Oral Suspension,Target,7144
11019,2022,7,30,26,Tylenol,Oral Suspension,Walgreen,9723
11019,2022,7,30,27,Tylenol,Oral Suspension,Walmart,8632
11019,2022,7,30,28,Tylenol,Oral Suspension,Target,7020
11019,2022,7,30,29,Tylenol,Oral Suspension,Walgreen,8211
11019,2022,7,30,30,Tylenol,Oral Suspension,Walmart,9647
11019,2022,7,30,31,Tylenol,Oral Suspension,Walgreen,7499
11019,2022,8,31,1,Tylenol,Oral Suspension,Walmart,8957
11019,2022,8,31,2,Tylenol,Oral Suspension,Amazon,9998
11019,2022,8,31,3,Tylenol,Oral Suspension,Target,7572
11019,2022,8,31,4,Tylenol,Oral Suspension,Walmart,8491
11019,2022,8,31,5,Tylenol,Oral Suspension,Target,9574
11019,2022,8,31,6,Tylenol,Oral Suspension,Amazon,9953
11019,2022,8,31,7,Tylenol,Oral Suspension,Target,8929
11019,2022,8,32,10,Tylenol,Oral Suspension,Amazon,8113
11019,2022,8,32,11,Tylenol,Oral Suspension,Walgreen,7896
11019,2022,8,32,12,Tylenol,Oral Suspension,Amazon,9859
11019,2022,8,32,13,Tylenol,Oral Suspension,Amazon,9085
11019,2022,8,32,14,Tylenol,Oral Suspension,Walmart,8826
11019,2022,8,33,15,Tylenol,Oral Suspension,Amazon,7728
11019,2022,8,33,16,Tylenol,Oral Suspension,Walgreen,9600
11019,2022,8,33,17,Tylenol,Oral Suspension,Target,8999
11019,2022,8,33,18,Tylenol,Oral Suspension,Amazon,9695
11019,2022,8,33,19,Tylenol,Oral Suspension,Target,7930
11019,2022,8,34,24,Tylenol,Oral Suspension,Target,8690
11019,2022,8,34,25,Tylenol,Oral Suspension,Amazon,9221
11019,2022,8,34,26,Tylenol,Oral Suspension,Target,8293
11019,2022,8,34,27,Tylenol,Oral Suspension,Amazon,9005
11019,2022,8,34,28,Tylenol,Oral Suspension,Amazon,8103
11019,2022,8,35,29,Tylenol,Oral Suspension,Walmart,8900
11019,2022,8,35,30,Tylenol,Oral Suspension,Walmart,10585
11019,2022,8,35,31,Tylenol,Oral Suspension,Walgreen,8623
11019,2022,9,35,1,Tylenol,Oral Suspension,Walgreen,9800
11019,2022,9,35,3,Tylenol,Oral Suspension,Walmart,8445
11019,2022,9,36,5,Tylenol,Oral Suspension,Walmart,8901
11019,2022,9,38,23,Tylenol,Oral Suspension,Walgreen,7522
11019,2022,9,38,24,Tylenol,Oral Suspension,Target,9317
11019,2022,10,39,1,Tylenol,Oral Suspension,Walgreen,9404
11019,2022,10,39,2,Tylenol,Oral Suspension,Walmart,8176
11019,2022,10,40,4,Tylenol,Oral Suspension,Target,8490
11019,2022,10,40,5,Tylenol,Oral Suspension,Amazon,8627
11019,2022,10,40,6,Tylenol,Oral Suspension,Target,8088
11019,2022,10,40,7,Tylenol,Oral Suspension,Amazon,9950
11019,2022,10,40,8,Tylenol,Oral Suspension,Walmart,8491
11019,2022,10,40,9,Tylenol,Oral Suspension,Walgreen,8001
11019,2022,10,41,10,Tylenol,Oral Suspension,Target,7800
11019,2022,10,41,11,Tylenol,Oral Suspension,Target,9837
11019,2022,10,41,12,Tylenol,Oral Suspension,Amazon,8692
11019,2022,10,41,13,Tylenol,Oral Suspension,Walgreen,7514
11019,2022,10,41,15,Tylenol,Oral Suspension,Target,9266
11019,2022,10,42,17,Tylenol,Oral Suspension,Walgreen,7452
11019,2022,10,42,18,Tylenol,Oral Suspension,Walgreen,7744
11019,2022,10,42,19,Tylenol,Oral Suspension,Walmart,8861
11019,2022,10,42,20,Tylenol,Oral Suspension,Walmart,10249
11019,2022,10,42,21,Tylenol,Oral Suspension,Walgreen,8363
11019,2022,10,42,22,Tylenol,Oral Suspension,Amazon,8069
11019,2022,10,42,23,Tylenol,Oral Suspension,Walmart,8792
11019,2022,10,43,24,Tylenol,Oral Suspension,Walgreen,10056
11019,2022,10,43,27,Tylenol,Oral Suspension,Amazon,9015
11019,2022,10,43,29,Tylenol,Oral Suspension,Walgreen,7658
11019,2022,10,43,30,Tylenol,Oral Suspension,Amazon,10234
11019,2022,10,44,31,Tylenol,Oral Suspension,Target,10098
11019,2022,11,44,1,Tylenol,Oral Suspension,Amazon,12284
11019,2022,11,44,3,Tylenol,Oral Suspension,Walmart,11592
11019,2022,11,44,4,Tylenol,Oral Suspension,Walmart,11866
11019,2022,11,44,5,Tylenol,Oral Suspension,Amazon,14680
11019,2022,11,44,6,Tylenol,Oral Suspension,Walgreen,13215
11019,2022,11,45,8,Tylenol,Oral Suspension,Walmart,18748
11019,2022,11,45,9,Tylenol,Oral Suspension,Amazon,10097
11019,2022,11,45,10,Tylenol,Oral Suspension,Walmart,11710
11019,2022,11,45,11,Tylenol,Oral Suspension,Walgreen,11934
11019,2022,11,45,13,Tylenol,Oral Suspension,Target,14069
11019,2022,11,46,15,Tylenol,Oral Suspension,Amazon,11679
11019,2022,11,46,16,Tylenol,Oral Suspension,Target,14406
11019,2022,11,46,17,Tylenol,Oral Suspension,Target,10392
11019,2022,11,46,18,Tylenol,Oral Suspension,Walgreen,12932
11019,2022,11,46,19,Tylenol,Oral Suspension,Walgreen,11589
11019,2022,11,46,20,Tylenol,Oral Suspension,Walgreen,12519
11019,2022,11,47,21,Tylenol,Oral Suspension,Target,10157
11019,2022,11,47,22,Tylenol,Oral Suspension,Walgreen,10697
11019,2022,11,47,23,Tylenol,Oral Suspension,Walgreen,12690
11019,2022,11,47,25,Tylenol,Oral Suspension,Amazon,10791
11019,2022,11,47,26,Tylenol,Oral Suspension,Walgreen,13678
11019,2022,11,48,28,Tylenol,Oral Suspension,Walgreen,11271
11019,2022,11,48,29,Tylenol,Oral Suspension,Walgreen,12851
11019,2022,11,48,30,Tylenol,Oral Suspension,Amazon,11684
11019,2022,12,48,1,Tylenol,Oral Suspension,Target,14081
11019,2022,12,48,2,Tylenol,Oral Suspension,Walmart,14748
11019,2022,12,48,3,Tylenol,Oral Suspension,Walgreen,14455
11019,2022,12,48,4,Tylenol,Oral Suspension,Walgreen,11346
11019,2022,12,49,5,Tylenol,Oral Suspension,Walmart,13903
11019,2022,12,49,6,Tylenol,Oral Suspension,Amazon,12465
11019,2022,12,49,8,Tylenol,Oral Suspension,Walgreen,10177
11019,2022,12,49,9,Tylenol,Oral Suspension,Amazon,11721
11019,2022,12,49,10,Tylenol,Oral Suspension,Walmart,12793
11019,2022,12,49,11,Tylenol,Oral Suspension,Walgreen,15671
11019,2022,12,50,12,Tylenol,Oral Suspension,Target,12820
11019,2022,12,50,13,Tylenol,Oral Suspension,Walgreen,11877
11019,2022,12,50,14,Tylenol,Oral Suspension,Walmart,11609
11019,2022,12,50,15,Tylenol,Oral Suspension,Walgreen,14419
11019,2022,12,50,16,Tylenol,Oral Suspension,Walmart,12654
11019,2022,12,50,17,Tylenol,Oral Suspension,Target,12033
11019,2022,12,50,18,Tylenol,Oral Suspension,Walgreen,12413
11019,2022,12,51,19,Tylenol,Oral Suspension,Walgreen,12885
11019,2022,12,51,21,Tylenol,Oral Suspension,Target,11384
11019,2022,12,51,23,Tylenol,Oral Suspension,Walmart,13163
11019,2022,12,51,24,Tylenol,Oral Suspension,Walmart,12868
11019,2022,12,51,25,Tylenol,Oral Suspension,Amazon,12880
11019,2022,12,52,29,Tylenol,Oral Suspension,Walgreen,10993
11019,2022,12,52,30,Tylenol,Oral Suspension,Target,14368
11019,2022,12,52,31,Tylenol,Oral Suspension,Walgreen,10158
11019,2023,1,1,2,Tylenol,Oral Suspension,Amazon,13192
11019,2023,1,1,3,Tylenol,Oral Suspension,Walgreen,12969
11019,2023,1,1,5,Tylenol,Oral Suspension,Walgreen,11453
11019,2023,1,1,6,Tylenol,Oral Suspension,Walgreen,12696
11019,2023,1,1,7,Tylenol,Oral Suspension,Walmart,14448
11019,2023,1,1,8,Tylenol,Oral Suspension,Walmart,15081
